business_id,compliment_count,qtde
-Fq75GKdSKwhTVISzyc6rw,0,8
-FrNp2XC5AN7J57ozQ2dLw,0,3
-FrgepJj0h-OWU1CupUrOQ,0,31
-FtngCwHCD2tRlH8jpj_Ag,1,86
-FveSBaantlFExq__ESLcw,0,2
-FyfimfMvvOcMT7Cr4q2Aw,0,4
-FyvAo_bNe6eXWpEHpSUrQ,0,4
-G0puEUvJJo1IxwIvYtXPg,0,6
-G3_XsupUt7DGeAxnjgNEw,0,3
-G7MPSNBpxRJmtrJxdwt7A,0,15
-G7bby_wc7qEKTV31ufDcA,0,1
-G7o-R3GWJlviuA1ftOHwg,0,2
-G9DFmuokdYk_H35ezRkAw,0,1
-GCM7_i_PnTt8JK8evofEg,0,1
-GCX3Cri75gGu6vIoNKVgQ,0,1
-GDfRHphXjccSWhliFHnzg,1,11
-GDmL5qxpwwoiM77SvNqxQ,0,1
-GHqz1jGYzAtn27CeHeWeA,0,4
-GMdureOX4D80wey3gmwzw,0,1
-GOsHrWPC0meDRgkCEgC8w,0,26
-GPA5nvQ7Gfhdyy624bDyg,0,3
-GQzMguGfB4jswo8jAO7CQ,0,4
-GUZxfr0pbFk4nulmop2Nw,0,10
-GUi0xyzwT9KJPS0v96dRA,0,3
-GWI_4FktOD7fwHW1DgZCA,0,19
-GY2fx-8udXPY8qn2HVBCg,0,1
-GZzl9k8oEH5dJDGFFbFQw,0,3
-GbRJDCekliebtEp4Uygkw,0,1
-GdhJT4mmu7_QYm6DRA_YQ,0,3
-Ge9R96u0gmqyLFPPxDXvw,0,1
-GgkxJhYcKwGtBs3oXTW_A,0,7
-Ggr1M22MxTbP2J8L7oHqw,0,1
-Gh82g_IrQxW59zjNaCldQ,0,8
-GkXrgdeRSn446BY8XrFYA,0,2
-Glmj_sxqCu0F3G62kFt1Q,0,6
-GpTZfp2qxyV-20Vu9_mBg,0,9
-GpsXedO2BOL0EGBe_bDuQ,0,1
-Gx2aEnT3q9tjucjy4Tvyw,0,3
-Gy0BAMgRN4sGlY7theqxQ,0,21
-H1-IzxW6CXmjhmF5F6iMA,0,5
-H16oJ51qutXoarCiupnWQ,0,1
-H1FehIMGaTk_0j73Q-S_Q,0,1
-H1YgsXYBjH-va7cLIqXxg,0,9
-H3hHmLfDmXQyuAlb3qFfg,0,4
-H49o1OyiCgTsLjsiDNISA,0,3
-H4OGa8w3baQgXKmHBSV0g,0,1
-H5Qoimm5siEJ4RSU4FyHQ,0,1
-H7FXAmu00DQ3fdOGxxBCg,0,2
-H8PRdCbQmXkh6-S6tTrjg,0,2
-HBJlnZhUEmIwpnyTFgSRA,0,11
-HBV7vST8wBdute_cTrA1A,1,4
-HC08bmhyoqHs5Ta-Lp1IA,0,1
-HIwk8B2mWzGS84vuM8ybA,0,11
-HKrXanis3aT2B_4ZHEOEg,0,1
-HLGtKB3XtyawZAuvNoQjQ,0,2
-HO8ejDGgvj_Guw3R6lH1g,0,3
-HOco-rVU_5Q4ccUTk8tAQ,0,3
-HSe4xoW0fQADWUuMA6uSQ,0,1
-HTQGlB4mH1RCzPdZBKUBA,0,1
-HVFJ-fD12z1evEExDPZ_A,0,2
-HYt7RFN333ATu9UwYcKCg,0,3
-HZ2VmNnnrH1tp-yKyhdNA,0,2
-H_5q3F2SSNVKfHvaOsWOw,0,2
-HbTh_spJOeyEbdj4geK2Q,0,6
-HeqTxBMPTi3A7QuU5PvgQ,0,30
-Hfh0LdzkAPVfZUwRKNzJg,0,3
-HgbBv9Yjqv735F9fwCZNg,1,27
-HhGpFRmOPxJuzmNTWHqhQ,0,1
-HlfeTND7PATNVduJ_35lA,0,5
-HlvM9fUpzB6hBvKwABMWA,0,31
-HrD-xfoQx9xyYPqNGEdyQ,0,2
-HsqnPAz374YSoyFDyjl3A,0,17
-Ht7HiGBox8lS1Y8IPjO8g,0,278
-HuLsSQZDJfPghKgFEDG-g,0,21
-HwprJh-Bve1pcDH8_UFeQ,0,1
-I06hkMFrX0KBqu61ik1YA,0,1
-I0sOY8Wh4-oeIZmCU0rlg,0,5
-I1-KL5RkUcDM3JbYPI_1g,0,15
-I1Wu0EfAeMC6ZhppNffbQ,0,2
-I27yVw2x_-31_OOMSH02w,0,49
-I3yF7ZzQmYY8iqdTNHHsg,0,2
-I5EwiJ1B28-HzqMQieuLA,0,1
-I7Vz5eDjc63xKmmt4Qx4g,0,12
-ICGmF2qUVKdvOehVNgPbg,0,34
-ICQMI130-eTmQb5TaYH8A,0,10
-IE1pvSbGYL1YVrk-ct8PQ,0,3
-IIIN92a3NMtbpaRsL0Saw,0,1
-IM_8ZQ1uxXXr_ASII9k3g,0,1
-INdswGdyRyy72xXHalNbg,1,68
-IOuy7CKwWN54IEzESVOBQ,0,1
-IP0Y1XLcnxb6yfMxPcLfQ,0,9
-ITj6Pu8Gdw8MmLf0XBEKQ,1,107
-IWsoxH7mLJTTpU5MmWY4w,1,282
-IXNFjtECsn8fqF047tYFw,0,7
-IZvuqxekWEvJqDw308daQ,0,42
-I_ZiWYitmgycPdjMsuUcg,1,2
-IcHkc7uWC8dHGlAOK4sJw,0,17
-IeTLBMD3FiggvD7-VE1OQ,0,1
-IgpK9WT_m5vzjK8jScEOg,0,1
-IhkEM4mLoWdtvSQYTyLOA,0,1
-IlQvDjwqOnA0iqlbmWX-Q,0,1
-InU2nAbC9AuS-Um2Cowgw,0,8
-IoO4qZCdIQNgj2vCt9hqA,0,12
-Ipm_8YXj9UoNNHagCvsNg,0,36
-IsUvuuWTPSNRTTdsVg3dA,0,1
-It8eqCz-Jo83vJhgK1vDw,0,3
-ItXF7lhg1Tnd-6nOXkQFQ,0,1
-Iu6EwsbZQZY8HTBN853Iw,0,3
-Ix1tCwmfW0fNjAnSWhSRw,0,1
-IzV9Xtwdnh8CCvTPwdIfw,0,2
-J-d5x84RuyLNiUzOhO_6A,0,8
-J1MYRIDDiPpLlVbMKLEkw,0,1
-J1OaCKXduY9uHf8qGxYsA,0,1
-J3_fJ9_p_12aVYA4sSBIA,0,1
-J6FVdY9pSgAdFmmalO-pQ,0,41
-JASfyJTDv4XImAxhj-ueQ,0,7
-JFVxwdVQfX207554dx1nw,1,37
-JP761N6ad3aLsZXEjyYAA,0,1
-JSa1m_LamlVBzHcPCsZJg,0,1
-JVDTSgNMx2eqOCft3At-w,0,1
-JVDtKPtvYeL0lW5p5vU6w,0,47
-JXp6bQTuIlS7EjW-xhBug,0,1
-JXt_PElFkCvgRViW05bew,0,6
-Jf9d9_gDIj2aJJFhyNQAw,0,2
-JfncbVURtvuzBbof40o1w,0,13
-JgxoIIxZf0q-PGD7P96Fg,0,7
-Jhlh8Scjy669NdtCfKSSg,0,14
-Ji5bVJKAakxYekcUVwJaw,0,6
-Jir6LZcD9VS4jiBmuGK0g,0,22
-JirAKNUYkdAI-WkMhsq1g,0,1
-JjKeyuY8h2gbV1FcpiYcQ,0,1
-JkxHGA3nBASzwYdBDAiow,0,7
-JnDA7yjwbB4FYB6pR5vkQ,0,1
-Jo0rJr2mZxBVgaJqDs-TQ,1,3
-Js0NjBhIXdH343IDLeKpA,0,3
-JuHqV9ZIfc0U5JVsicYDw,1,4
-JwJEV5Lnl-k1SYsjGkx1g,0,2
-JwSuDqyFILFJmVpjrVbwA,0,106
-Jx2rd2rH7MlWfb9RMtCFQ,0,2
-JzL9Xkx42k82uKSy3X5Zw,0,8
-K-yluljEQY_eN6sRYZu4Q,0,2
-K3kqmykKlhlB4arCsLHOw,0,20
-K82LBrI3H0FVuhTbNDpRA,2,115
-KC6uxJM8xPylyqhcM164A,0,2
-KErRr9dOxLsF-IZxsq6AA,0,1
-KHKLdq-Is5JuQ-p1YdNWQ,0,3
-KIdCJnkt5N8rnnmWR5MQg,0,57
-KJJ_v-Vb7qPuBW6pYngrw,0,2
-KNRAU_BkvCKU2szFd2drg,0,7
-KO6zDZn1t3vLl0xY21aug,0,10
-KSQaCB2D4mLIugRdUk1kw,0,1
-KUOQZxJqGjf4NfK3j43tQ,0,4
-KUOt2xUcGxpVPezXZ-AzQ,1,14
-KWHuAnRPvNBIh2yhBC2kg,0,7
-KYoPHV7g9QeGnpof3lRqQ,0,1
-KYq3eqNvYJ-XHztPpXjvw,0,2
-K_qGSp7q61BkkjP_FSsEQ,0,10
-KqJjXDhqq6Ah5cMiF-sug,2,16
-KqwcJ10CUzl-hEwgwGhUA,0,2
-KsER702IEQF7QOXANuAIg,0,37
-KuEpPMmW-LrJnLLsmmKpg,0,7
-Kw6QNbBBgextJZlhtIq9w,0,1
-L73P0cNbmMKIrRfaqE5yQ,0,6
-L7mpRnghi0ZlSsO5wExZA,0,18
-L88B-PrtzwujhLuYc2k_g,0,13
-L9JOKcJw81Rxy5n03yqZw,0,3
-L9TeQN_JgLBvqf9wmsBVQ,0,22
-L9pYwEo-FlXNDxOEgPT5Q,0,1
-LALjqpjMrdq4GYEXXPrTg,0,1
-LAiusd8GnWFR8atxbT-Vw,0,21
-LCqocTepgGRPcWkVYYSYQ,0,2
-LD1l3lQVdB6fHJDuRlW8w,0,1
-LDuLnWSiM3rZ0CTuq-x4g,0,1
-LEEZE91iSsjKHVlM47X_Q,0,2
-LFDw8vYG-HCkZAwA15Syw,0,1
-LGIVl0HBoiafmqaNCdTow,0,1
-LG_SXZrWLTnfSXRPZQvzA,0,3
-LGt-x1o1--A-cdn5zmaog,0,1
-LMgWaQQstlP5E0_iyF4jg,0,4
-LMpJ2QyDT0s4g7Gghia8w,0,1
-LMycE26AortJDsbc8oXOg,0,11
-LQUovnoUIDvRZcWJ2SavA,0,1
-LRlx2j9_LB3evsRRcC9MA,0,5
-LSegbPH0S7XjUolroFcUA,0,3
-LVpf-mKjrWT51JgCY3gRQ,0,46
-LaZn_eBs-7Eu0Wag-ffVA,0,1
-LbNfYuwyvTDFjh7TFygug,0,8
-LccesU7Hg_OVBPLH2DkIg,0,1
-LdlgJrCqdgmf2Zq005cIg,0,1
-Le6cwbZL4tDZwNHwipfKg,0,62
-LeNW99PZFMYJSX5fJ9Fwg,1,6
-Levln3VcfeXS4iHt5ct9A,1,12
-LfTBo0oa_uD454ScEW2XA,0,5
-Lgj3gdQZiVngAEc1yALzw,0,33
-LiVt5oFhC-AA4nCH77DjQ,0,1
-LmxQLtHixUTeQkk5G-gTw,0,1
-Lovf0jkQtvb6Y_WjDn-sw,0,10
-LtBekSVVwmmIpHWahlB5A,0,3
-LvcLDfsZZy4aUpSm0X4Sw,0,5
-Lw8Ve0NLbR0djHGw2fMOA,0,1
-LyGT6bztmvWd3_pa93YDg,0,2
-LyQtaRXJNjyus5TxvN2bg,0,1
-LzUYsR54hd8cCiYXTquRA,4,109
-M-7tyeEgaa1v8EaryqtHA,0,2
-M1W9lwNoY9NdMw0EbFcIQ,0,2
-M1rgYnaoGC82VEta1gdsg,0,1
-M6OV8aHvxMCFNmjP3B8vw,0,6
-M7gHL2kShmPBqMif9_C9w,0,1
-M8Yt36x3RoC9YuD3NoMrQ,0,2
-M9S1wlZTvv6T9EOo5X2Yw,0,12
-MC7EFxTsyKMKB3zeP_FIQ,0,14
-ME7F1xPHdtyje-SzQPnkw,0,2
-MGDuIAhmU8N9vO0WC7Bvw,0,4
-MGXBW5WDtKeJZvfgYEVsw,0,3
-MJWwqjN3zI9letU3PRh0A,0,1
-MKWJZnMjSit406AUKf7Pg,1,46
-MQZ6z1-5xVwuiuE_rngQA,0,5
-MRv4Q6MaA2w2rCJbrct_g,0,1
-MUn9i6htSMJUFXxToaBVg,0,12
-Ma5JqzuI_3xIAtpNJfQ2g,0,36
-MaKvs56KMy1nen17qndyQ,0,3
-MeuB47l8juXTDwROY1vag,0,1
-MfgRUMbYU9iEADApN1G9A,0,1
-Mfl5hIEqbI37cgGVPlRrg,0,3
-MhfebM0QIsKt87iDN-FNw,2,30
-Miw03v5yXJWjH9MN1aglw,0,11
-Mm02AeY1PMGg-l-ShMxUg,0,6
-Mm4YqCDM5CqSDDh7HI6Zw,0,3
-MmAW2x9vMGuhVcALU7QRw,0,3
-MnePAaYtfG7Ecc8sYbgVA,0,1
-Mu6qCYjrcvBgwIhLoh08g,0,2
-MuatiMmslPOvk9kOMyjkA,1,58
-MvYfBF8__aDiPMTJAh3nA,0,1
-MwaICRwxaUi0JBfad2Y3Q,0,8
-Mwyd0NjrJ6hS0LzRlOLTg,0,3
-Mz3M0g6iFZczs6a7ddf5g,1,8
-N2jm_HEtODDm0jHvHCS7g,0,15
-N3qRemt9OsTwWcIeiJUmw,0,2
-N94ldMGlQw_SHdfm2pi_A,0,1
-NEtuSD9SMJL1p9H8wlLOg,0,5
-NIpCMONu69292q9Itiipg,0,2
-NJlfv14ICeIxo-Jtz0u5w,0,14
-NLFE3nWmRXorBiKz4tu3w,0,3
-NMuahXvCkrjjnDsP05MFw,0,1
-NNElpPRHRYUD0YHgXtgyQ,0,43
-NOq69xekNxkZOH_apxszw,0,3
-NQIrqKXag-NdnKDr-0zkg,0,1
-NR4KqS6lHseNvJ-GFzfMA,3,27
-NRhHnvcj0ZTU2iGWc-MVw,0,1
-NVarOq5E4htuA3Q3OEUnw,0,12
-NYF1lNO5eqVn6NeGq56eQ,0,4
-NZZBYzEZ7yCq2MvYIwdig,0,1
-N_YCDH4HijYnJ-RisQfHA,0,12
-N_agk8RUHvHk3GVDsyunQ,0,15
-NaIIkbUsm0-L0oL9r6VTg,0,4
-Nau05o3mhq_U4_VR21l7Q,0,1
-NbpQXcwYSshVbO7-M9m_w,0,1
-NcnA_nDfkGxRQk6_XhA4A,0,2
-NfdQz7Pesvthek59uGl8Q,0,3
-Nh4mItTYou1-_sNTuDMig,0,1
-NjZ5HZApXjRJaTVZeSO_w,2,13
-NkvJ2uwK_29GmjeOrY0LQ,0,7
-Nol0FMWThU8s3QflnNEFw,0,2
-Nqb538lrK1ApesSa-PSLw,0,2
-NsIO9AUNEmbsxdUORtfAQ,0,2
-NtaIhg7_yOl-d4o0VtMFw,0,12
-O-ptJuBXw8faJRN_a3wPg,0,2
-O1zA2zZQRp-Ct8c8Mns5Q,0,1
-O31O2krgdg7quizo3LcCA,1,6
-O3xJVGXePdnZST8O0sy6g,0,7
-O47e7AAXznef_xvF3RL3g,0,1
-O5sKeU2CtKcnqGWISzpsw,0,1
-O7uy8mcz1UEO-D604dRPw,0,6
-OD5KnGJk4Ld8IVa2jAuFA,0,6
-OEIW0dO96-492qa_luxaw,1,127
-OHcd6mJL90wiQYE1e3gGg,0,1
-OHi0FOlVjVkdOhJQdTNOA,0,2
-OHxHEKE7l2VddpQLqaiKQ,0,38
-OJYURpXsogHAmUAC9rbmQ,0,1
-OJpWcHRLoC_cHI6zNp73g,0,1
-OLU6r79cKnyPGLi-dvqDw,0,3
-OLb5soCJ6U6zs7Ad3yGhg,0,7
-OMfcRwzGjiD1lpMIknQ1Q,0,12
-OOVJcc1-qOUqI9131u0gw,0,22
-ORqiS4L-8pq3dLsUazXTg,0,3
-OSAVEMgZFleSC2Tb6Tcvw,0,6
-OTtk-DIC9hyCBhJUCAAcA,0,3
-OXGCSOIcKgla8yXoHaSwA,0,6
-OXTyVDAOpsWU8eWCWC51A,0,1
-Ofk9ELkGJQasOApqJ9lCw,0,20
-OhQws_Si3YOYDfm6DilxA,0,13
-OjKVujPWqfbQJRg_WcZTg,0,3
-Oj_rs84KRFOTtbeQXPB7Q,0,31
-OmQXmGomWfJNi449Uh99g,0,1
-OoNNSSM_oE1wPcNwMyehQ,1,3
-Op0BVqXewkVCNCl7Jo1Lw,0,1
-OsPCfouYyJ3vjgOKBtzGA,0,1
-OuTv9a9_MabQjyiZx2Stw,0,2
-Ouptmot-7ECpeyWNZufPA,0,2
-OxDX2fPQLYi6ChW2Z6xxQ,0,41
-OxypcycgREGnL0jBzSNFQ,0,10
-P4Mmh-0pkC4yb6cyPJhbA,0,4
-P5dJdIFkT2cUmJZZFmahw,0,2
-P76AJ-L73FvsgqO4RnG2A,0,21
-P8dGzSVhJi-5oZ-8U2y0w,0,9
-PABBD9nMgAYZHSShqGsjg,11,100
-PARO4rKPyOBgra18yANYQ,1,6
-PBIdZVMvKaOs6Kbn1kFkQ,0,1
-PCKninAwdd55GLh8EurGg,0,1
-PFFaOrqO5P2oSx_sNC6yA,0,7
-PGsEXB6DFTVKa1eDOlzWA,0,43
-PJgXks184iZSA9ueAHe_A,0,3
-PJgh1XoQBMnnSgg6MhmMA,0,11
-PKUAor_Nz_IaNjP_jIwyA,0,9
-PKWR5xLKJloS4SMqDKrlw,0,1
-PL-4fFYPYrOjnNd0lO4Lg,1,19
-PL_zYYNagqNZe2qA-4xCA,0,12
-PO_5qu0CQIKqsPjLqSYMg,0,2
-PQ-UyNvf5yC-iaK-DwW9g,0,1
-PRTv5z2N687DEyW0Fkcww,0,1
-PUPEpMsjBjk_rX5lFaWng,0,57
-PV57915I3BXUnNoWPT37g,0,2
-PYUz45y1-ZDKPK1ympILQ,0,2
-PYiTrmibO-XxqpRRF4EoA,1,8
-PbCfkydmvuNcG9VG_ixkQ,0,40
-Pd-IBDWWwRNWzBBFTb7iQ,0,11
-PenSzvVF5Ul_KWiap0Vzg,0,3
-PgCEAY-y-deyD__ykLNug,0,2
-PiW_4YblATeoP7F8eOnGA,0,5
-PkxxFbXpu0xBUB3rc0O6Q,0,4
-PldVl4KIAMHHG9NzPXs_A,0,2
-PnZ5_XurjYgoqIKd3p1RA,0,5
-PpCOGEfkMRjKiULjDGB0g,0,1
-PtTGvWsckUL8tTutHr6Ew,0,2
-Pv-3Moxm6is6COkQIA7Kg,0,1
-PxD6F3KL2BAUvzkSUDC7A,1,23
-Py4QGu7Z2MaN7IZkwKQfg,0,7
-PzDKdcvpGVrFlmTJ942Ew,0,1
-Q0o1CBxchWyFEDa3oeO-Q,0,4
-Q4yXx53W2ac4e686uhFTQ,0,1
-Q5b2LGivWP_ZBwSovGCRQ,0,7
-Q6B8b3LOdXssRBRoREsRA,0,2
-Q6LVnLk97hKZvjJknnZxg,0,2
-Q8F0KbFIK3m3VeGXoCDEA,0,99
-Q9lMFH1GMUolUDUIqwZeQ,0,3
-QA_nOdfBoMD-AXeeew3dQ,0,1
-QC1djof_gLKvJHPLn38jw,0,1
-QC71Wuh0TyJI0RAZ3d0Iw,0,1
-QHW6tu9iTmCcWDR4WDQWg,0,1
-QIQLK8RR6rl7v19cAQQHg,0,35
-QK041S1Clr0N4m3adwRpA,0,28
-QKKkUEQhDVndxZDT9SovQ,0,1
-QNQ4R1VgRoL4b6lC8Anrg,0,35
-QOz-2NrDkXjgKYEGBQZhA,0,1
-QSerLMzt7oH22HXd8uCYw,0,1
-QUwkytFlsjqbLJ_bXyneA,0,1
-QWRK_ZnoU4g4FPEaZxqUw,0,2
-QYoXKu39mSVTT3bb_9V1w,0,1
-QYqayrG88sfqaByFGIWPw,0,1
-Q_Ax7QZ1wCbzyyX-3HOpQ,2,11
-Qamd1hK7jczDkdUrm8lxg,0,1
-QbASY4_Am_zda7TOoddkw,0,11
-QdvlmQQppnoF-3iJtJ4lg,0,2
-QgX4QofONhh6XFZ4Zbnvw,0,57
-QgoH51lsBKQsg9vZp3b8A,0,1
-Qin00xq25JE5aV1ODKkFw,0,1
-QjVgVDzuwT708Dlr_hjBQ,0,3
-QjnuSMIAJhcwOc-8BqalA,0,1
-Qkx7W0itbAApcG5lJuMFQ,0,53
-QmbV6oYxbBVpPVnstg8Dw,0,1
-Qot2sIDlw5KwHGpOODS0g,0,1
-QqEeuxJbuXmCcTJq3E2sg,0,1
-QuusedOBuIdCOKHR161HQ,0,4
-Qw0PpNfOQ94LpSbxH-fcg,0,3
-QzEzzecQwgZKfUdbRzg3Q,0,1
-R-nPHM6BxSkKY9k5N1xXw,0,1
-R0MilKeK1xcUlXpXfceYA,0,18
-R0Z2Lw0DfK8jSLYn6tazQ,0,1
-R2kwt0qMnzwEdAfXPvkXg,0,41
-R2z2womJA-NCA2Pbz181g,0,5
-R5GHyW0-sSoODOVoDq6cw,0,1
-R5ZXV88YwXpDYDYxpVzrA,0,5
-RBS7znoOzfB8siQPc1_Nw,0,2
-RC3XAvgvb-vwS3JtYPRHg,0,8
-RH2umpYCGdKr8NYeomfvg,0,5
-RHW9_OT8GDI597oaD3HXw,0,9
-RI9iUdI6K1HQ-7d2daLgw,0,4
-RIWE3MU3GCHM5KIW7PLww,0,15
-RJ216TTIghZshCkUlD1WQ,3,87
-RKbNfR3OOA7FFiZtoxkFg,0,3
-RLQLpN2csDej0o9d4kFrw,0,1
-RN70NJDP02wVcrg5yPO8Q,0,17
-RO2FM_h4NCkCw9B1gISjw,0,4
-ROO6HTruzls3oiyaqqTAw,0,2
-RP7Sw9lqHySxzzRFaeYiQ,0,1
-RQCdTsH5rkG702auLcEqA,0,3
-RTEVGUP2wnKB3PV-_fueg,0,1
-RYIKWBSTaJ21B2UMyzI-Q,1,72
-R_u_4Ya8ceUN7qDlvIQTg,0,3
-Rc3kdOKC9inz_Cb2o0Byw,0,1
-Rd76RLlOWbz2c7djvtG7g,0,2
-RdenSl5COgnPqaANI3kCQ,1,14
-Ree7nanq78SDkvOjewPSg,0,1
-RiMCNsD7rsPPnNcv0Ls0A,0,2
-RkF90BOkDp3iAiGrfWCoQ,0,1
-RmFfWUyUU1RPIGtih7J-w,0,29
-RmLe9SKAVPkeE41chS5iQ,2,24
-RmXB5nIycequPUB6kxdGg,0,2
-Rn-hTh1in1X3l-7XDs8sQ,0,1
-RnMaFFeP9nnK7QV6WJNGw,0,4
-RqyLPSFDQ2I6MWzcDqYCg,0,1
-Rr4TuM1tWhagDcLTp_qUQ,0,2
-Rsv3qjpn46VK3pBiJxPxg,0,7
-RulWSOzkK2zMTsU7aa0lg,0,3
-RwnEdrn3ZdW1yug_CBmLg,1,1
-RxkfrFaOLpE6Be3zGfsVg,0,3
-S1BkxguVmi2G_O6Bcoabg,0,10
-SA4iNXewM5ROBbC-C54Aw,0,2
-SChP5zffbKeXWsJ6Rz5ig,0,3
-SG4FFB4DgZO_t_WImkvJQ,0,1
-SGZcGqnsp_uRIjKP2RGZg,0,1
-SGqd4Ic08-uyCUme4tLyg,0,1
-SJBKfo4OpWhbEqvMpN_nA,0,1
-SJcjOv88ZHjIU44U4vWTQ,0,4
-SLLTv3PZfxj6c-J2W4kjg,0,4
-SMjeU5b8GGwOD9m7chVjA,0,3
-SNWziCPz0umyjKqXqEHww,0,2
-SVULRjUf1s2BCDD1Hqhhg,0,7
-SWWUof5TuWDVL5SEAml8Q,0,5
-SYMuJ9jfIMkXUMYl_RFfw,0,6
-S_HCzNPH-JNQIpbl-tpgQ,0,7
-S_Ln95liXJAccWi7ItUGw,0,1
-SabPkd-UbdVjg2t1m5vqg,0,2
-SdSVYGBrC0ZXAUXrFgV4A,0,1
-Sgt6wFx05Ox-O1ZSC3LOA,5,28
-Sj7DuAkScqGXlS6dxnYxA,0,1
-Sovk0Q8s-d7yDlk5Dh30w,0,7
-SpT8Tyz2R45zSw1AIUimQ,0,46
-Suap0Wo7-lcUXadXsgmOQ,0,1
-T0M3exc6tC6sw5LjtVdDQ,1,3
-T0PYhlC2vrXoG2L7LjCGg,0,2
-T7uyu_RZx7LQqzLMVI3ZQ,0,1
-TAQY5daovkW45iYGVfbyA,0,3
-TBxFMtA4WupelY8CrDOqA,1,9
-TDkXzdfI89vY80cXlC3Ag,0,4
-TFv_KaosUSnkJFUb9MUaA,0,2
-TGwtTiieh_JLml5_VRMQA,0,6
-TIFqTXoTKMZ-ZN_K1BTxw,0,4
-TJmf5abpS9cDhRvKN_gKg,0,1
-TSAXAz0CeNv73OAh9wu2A,0,5
-TVXOYL6kvKP1uW6ND9PIg,0,6
-TWZ4-AM76pUxPIt47mInw,0,3
-TZ5Cx-9_kcyyDAd6gocEA,0,1
-TZi1v_qX1-cPWHR7pRJ-w,0,1
-Tb_eUD3LALhoYYUSXQveQ,0,22
-TcH3XhY1ojvai77VWv10w,0,1
-TciPU2kqQzinL9umDg2Nw,0,2
-Tfoyq0WKkRzOsAUmFuULg,0,1
-TjM0o66XWuw46egUXuXFw,0,1
-TjaRpPRwbPcWTBN3fJENw,0,2
-TjzQsimpriXVYaH3HdtQA,1,16
-Tk5PaJqMvXD0THnf_XI7w,0,10
-TmYzR6qVxeQnQgzAU-3ew,0,2
-TnZuTpcwANkrTSZlDeLEw,0,6
-Tns0_AGEfXrf37ktfxPvg,0,16
-Tpo5r3kF_z4iilx8JXhvA,0,21
-Tq6H24JUsMjZLJBa5YkZg,0,4
-TqP-akO6MvOelikCCF4Kw,0,3
-TraB60m_daMMV8LLl1xoA,0,3
-TsQI7YXiSUQKVQFyOa1Xw,0,1
-Tv0fTMRhbD0BuMiw-YH6g,0,2
-U0liwRSHGYBEMYVj8kFmQ,1,19
-U4-8MHFg9aiPI7kCl-BEA,1,16
-U5zzQisAz0QHjr_TFIIGQ,0,6
-U7tvCtaraTQ9b0zBhpBMA,3,128
-U8hTUEJHKROEaX5rGoqzA,0,2
-U9SRLyfsgDgXtyct8MZcA,1,9
-UBoEaluaCReqxLRiAxVPg,0,11
-UCODDgYpTjlGtz_5AVw_g,0,2
-UECAx9uW9F_qLhQV7lZhQ,2,4
-UFf6RHGrzT5kLA33buMYg,0,2
-UGH67TORO4G5Osvc4kDUQ,0,3
-UHf5wUtcLKr90GgroWuqQ,0,2
-UK943ZzWTP63hRRgSrhWQ,0,1
-UM5wXw2scKFW6QHchBL4Q,0,17
-UNnYuoXnup4k-S1SC0SzA,0,1
-UPP0Q_kZsuQ2zZ1k7lbyQ,0,7
-UQE0keLbAUuaaw1twT6zg,0,1
-UV2tt3gy57-5a29paA_4w,0,11
-UWSsdJMRYU7L2UpyusyMg,0,6
-UWw90jUbIL1RlL3EqWvnw,2,10
-UXH_mn5SLip3MMiaGM69g,0,1
-UZwW6dbda9tG-DBL73Xcw,0,4
-U_0rpIpGpOi-tokc91HUQ,0,12
-UcXQ3zA8KTiol0yf4vSkg,0,1
-Ucy8i4uc_OzN8y5fkGVaQ,1,41
-Ug2vL-ePWNf5dpiZGK5Yw,0,1
-UhDTcYIJfah0ZtnYLkcCA,0,1
-Uhooy74Hfs1Cxxzdo5Hqg,0,1
-Uix-n4Jqo4W7ERagC5qAA,1,26
-UjCvAsvBOr19y8lqPueiQ,0,2
-UlUrO_uXPV5lwSxzGGMCQ,0,1
-UolgGJylEWFVIJg2kty-g,0,1
-UqfwhS9ifIeqdag-_8fdw,0,1
-Ut87cwGFsO3444Rd11p0Q,0,27
-UtYWvCnUppcSaC_u1pTYQ,0,2
-Utuok2oxw0z193nkuwXiQ,0,10
-UunZRrXJdL4whe9fma0Kg,0,3
-UvOL9uw6NwLrdwGCZSxzg,0,1
-UvcGUXIeViIYfv3TId4jA,0,1
-UxAJfViirpbkbth6_RKTw,0,2
-V-fpvR47iZJ5jq8Eit7ng,0,10
-V3H9ngEyBSdvd6-mT-C9w,0,1
-V5Chkf-CSKkiAcpqQha6Q,0,1
-V5S_IJH2yBf2Ey_HNAFFQ,0,1
-V5TWGIPD8KYBr9fhq0h8Q,0,1
-V9N7rpVrqm56_QYidCovQ,0,6
-VAT5blgCouJP3ptx9LQHA,0,4
-VAsjhmAbKF3Pb_-8rh3xg,0,2
-VGkjR0809iK_kbqot_kug,0,6
-VGok4XcfuUpQ_3JTB-zpQ,0,7
-VIovoVYsiTt7-U_BNOFnw,0,2
-VO_NrhFxh8CWOpyaUyKvw,0,9
-VR6Kb9j9P2kr5u6zZJhZg,0,2
-VSljIWGLlAJoKDqxazDIg,0,2
-VV6BJwqymr2-VPp_jFCPg,0,1
-VWbzdy0FctEs48LnQg_2w,0,6
-VYYKJBVTX1BtaJU4eFJ8A,0,48
-VYeIQ3ssYWhs0TGpmUtXg,0,1
-VaOrwywNOhgRsfxhb4Aug,0,6
